cpu_percent,load_avg_1,load_avg_5,load_avg_15,gpu_util,gpu_mem_used,gpu_temp,gpu_power,mem_total,mem_available,mem_used,mem_percent,swap_total,swap_used,swap_percent,read_bytes,write_bytes,bytes_sent,bytes_recv,tcp_congestion_control,timestamp,tcp_congestion_encoded,sched_latency_ns,sched_migration_cost_ns,sched_wakeup_granularity_ns,sched_min_granularity_ns,sched_child_runs_first,sched_autogroup_enabled,sched_rr_timeslice_ms,swappiness,dirty_ratio,dirty_background_ratio,dirty_expire_centisecs,dirty_writeback_centisecs,min_free_kbytes,overcommit_memory,overcommit_ratio,vfs_cache_pressure,somaxconn,tcp_fin_timeout,tcp_tw_reuse,tcp_syncookies,tcp_max_syn_backlog,tcp_rmem_min,tcp_rmem_default,tcp_rmem_max,tcp_wmem_min,tcp_wmem_default,tcp_wmem_max,workload_type,exec_time,cpu_avg,perf_score
5.5,3.87744140625,4.30712890625,4.5087890625,0.0,2.0,31.0,31.63,472735358976,444977201152,24622923776,5.9,0,0,0.0,64724796268544,215975896601088,132114994,119050811,cubic,2025-07-19 16:05:36,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,5.45,0.07
2.6,3.87744140625,4.30712890625,4.5087890625,0.0,2.0,31.0,31.65,472735358976,444981456896,24618668032,5.9,0,0,0.0,64724796268544,215975896605184,132122956,119058053,cubic,2025-07-19 16:05:39,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,5.45,0.07
4.4,3.56689453125,4.2353515625,4.484375,0.0,2.0,31.0,31.72,472735358976,444984045568,24616087552,5.9,0,0,0.0,64724796268544,215975897002496,132139857,119072080,cubic,2025-07-19 16:05:42,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,7.97,0.08
8.8,3.521484375,4.21435546875,4.47607421875,0.0,2.0,31.0,31.65,472735358976,444983762944,24616366080,5.9,0,0,0.0,64724796268544,215975897047552,132145012,119076531,cubic,2025-07-19 16:05:45,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,7.97,0.08
8.6,3.521484375,4.21435546875,4.47607421875,0.0,2.0,31.0,31.66,472735358976,444989317120,24610820096,5.9,0,0,0.0,64724796268544,215975897416192,132152992,119083669,cubic,2025-07-19 16:05:48,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,7.97,0.08
10.1,3.64013671875,4.2275390625,4.47900390625,0.0,2.0,31.0,31.71,472735358976,444993323008,24606810112,5.9,0,0,0.0,64724796268544,215975897793024,132161821,119091614,cubic,2025-07-19 16:05:51,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,7.97,0.08
7.7,3.64013671875,4.2275390625,4.47900390625,0.0,2.0,31.0,31.68,472735358976,444988805120,24611328000,5.9,0,0,0.0,64724796268544,215975897797120,132177337,119104022,cubic,2025-07-19 16:05:54,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,9.03,0.09
9.7,3.5087890625,4.1904296875,4.46533203125,0.0,2.0,31.0,31.67,472735358976,444981710848,24618446848,5.9,0,0,0.0,64724796268544,215976107995648,132186444,119112215,cubic,2025-07-19 16:05:57,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,9.03,0.09
9.8,3.3876953125,4.15380859375,4.45166015625,0.0,2.0,31.0,31.7,472735358976,444968062976,24632082432,5.9,0,0,0.0,64724796268544,215976108630528,132192029,119117242,cubic,2025-07-19 16:06:00,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,9.03,0.09
8.9,3.3876953125,4.15380859375,4.45166015625,0.0,2.0,31.0,31.57,472735358976,444981833728,24618323968,5.9,0,0,0.0,64724796268544,215976108986880,132201616,119125817,cubic,2025-07-19 16:06:03,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,9.03,0.09
10.0,3.2763671875,4.11767578125,4.4384765625,0.0,2.0,31.0,31.59,472735358976,444979077120,24621236224,5.9,0,0,0.0,64724796268544,215976109371904,132217714,119139149,cubic,2025-07-19 16:06:07,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,9.48,0.09
9.8,3.2763671875,4.11767578125,4.4384765625,0.0,2.0,31.0,31.59,472735358976,444977975296,24622161920,5.9,0,0,0.0,64724796268544,215976109371904,132222954,119143725,cubic,2025-07-19 16:06:10,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,9.48,0.09
8.4,3.25390625,4.0986328125,4.4306640625,0.0,2.0,31.0,31.63,472735358976,444977098752,24623038464,5.9,0,0,0.0,64724796268544,215976109822464,132230914,119150965,cubic,2025-07-19 16:06:13,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,9.48,0.09
9.7,3.1533203125,4.0634765625,4.41748046875,0.0,2.0,31.0,31.65,472735358976,444970532864,24629624832,5.9,0,0,0.0,64724796268544,215976110404096,132238533,119157694,cubic,2025-07-19 16:06:16,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,9.48,0.09
9.6,3.1533203125,4.0634765625,4.41748046875,0.0,2.0,31.0,31.58,472735358976,444969230336,24630906880,5.9,0,0,0.0,64724796268544,215976110432768,132254999,119171516,cubic,2025-07-19 16:06:19,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,6.22,0.07
7.2,3.140625,4.04541015625,4.40966796875,0.0,2.0,31.0,31.65,472735358976,444962820096,24637317120,5.9,0,0,0.0,64724796268544,215976110916096,132262387,119178346,cubic,2025-07-19 16:06:22,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,6.22,0.07
5.6,2.96875,3.99462890625,4.39111328125,0.0,2.0,31.0,31.63,472735358976,444966694912,24633450496,5.9,0,0,0.0,64724796268544,215976320659968,132267543,119182798,cubic,2025-07-19 16:06:25,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,6.22,0.07
2.5,2.96875,3.99462890625,4.39111328125,0.0,2.0,31.0,31.59,472735358976,444968460288,24631685120,5.9,0,0,0.0,64724796268544,215976321061376,132278369,119192330,cubic,2025-07-19 16:06:28,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,6.22,0.07
3.9,2.73095703125,3.92822265625,4.3671875,0.0,2.0,31.0,31.62,472735358976,444970147840,24629981184,5.9,0,0,0.0,64724796481536,215976322548224,132294198,119205213,cubic,2025-07-19 16:06:31,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,6.75,0.08
4.9,2.73095703125,3.92822265625,4.3671875,0.0,2.0,31.0,31.61,472735358976,444973682688,24626446336,5.9,0,0,0.0,64724796481536,215976322572800,132300769,119211164,cubic,2025-07-19 16:06:34,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,6.75,0.08
8.0,2.59228515625,3.87939453125,4.3486328125,0.0,2.0,31.0,31.58,472735358976,444980195328,24619941888,5.9,0,0,0.0,64724796481536,215976322929152,132308135,119217980,cubic,2025-07-19 16:06:37,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,6.75,0.08
10.2,2.625,3.86474609375,4.34130859375,0.0,2.0,31.0,31.62,472735358976,444982702080,24617443328,5.9,0,0,0.0,64724796481536,215976323076608,132314815,119223712,cubic,2025-07-19 16:06:40,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,6.75,0.08
8.7,2.625,3.86474609375,4.34130859375,0.0,2.0,31.0,31.58,472735358976,444977864704,24622284800,5.9,0,0,0.0,64724796481536,215976491987456,132333169,119238918,cubic,2025-07-19 16:06:43,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,8.85,0.08
9.1,2.7353515625,3.8671875,4.33935546875,0.0,2.0,31.0,31.64,472735358976,444978585600,24621555712,5.9,0,0,0.0,64724796481536,215976533778944,132340583,119245782,cubic,2025-07-19 16:06:47,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,8.85,0.08
9.9,2.7353515625,3.8671875,4.33935546875,0.0,2.0,31.0,31.63,472735358976,444961705984,24638451712,5.9,0,0,0.0,64724796481536,215976533934592,132345738,119250233,cubic,2025-07-19 16:06:50,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,8.85,0.08
7.7,2.67626953125,3.8359375,4.32666015625,0.0,2.0,31.0,31.74,472735358976,444963016704,24637140992,5.9,0,0,0.0,64724796481536,215976534315520,132355216,119258813,cubic,2025-07-19 16:06:53,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,8.85,0.08
8.5,2.6220703125,3.80517578125,4.31396484375,0.0,2.0,31.0,31.68,472735358976,444979568640,24620556288,5.9,0,0,0.0,64724796481536,215976534684160,132371593,119272212,cubic,2025-07-19 16:06:56,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,9.32,0.09
10.1,2.6220703125,3.80517578125,4.31396484375,0.0,2.0,31.0,31.73,472735358976,444979712000,24620445696,5.9,0,0,0.0,64724796481536,215976534684160,132378021,119278098,cubic,2025-07-19 16:06:59,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,9.32,0.09
8.9,2.57177734375,3.77490234375,4.30126953125,0.0,2.0,31.0,31.62,472735358976,444966522880,24633634816,5.9,0,0,0.0,64724796481536,215976535491072,132385385,119284912,cubic,2025-07-19 16:07:02,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,9.32,0.09
9.8,2.52587890625,3.7451171875,4.28857421875,0.0,2.0,31.0,31.68,472735358976,444970409984,24629747712,5.9,0,0,0.0,64724796481536,215976745280000,132392066,119290711,cubic,2025-07-19 16:07:05,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,9.32,0.09
10.1,2.52587890625,3.7451171875,4.28857421875,0.0,2.0,31.0,31.72,472735358976,444970352640,24629886976,5.9,0,0,0.0,64724796481536,215976745644544,132409569,119305310,cubic,2025-07-19 16:07:08,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.22,8.07,0.08
9.4,6.40771484375,4.52978515625,4.53955078125,0.0,2.0,31.0,31.62,472735358976,444964872192,24635265024,5.9,0,0,0.0,64724796481536,215976746033664,132416371,119311724,cubic,2025-07-19 16:07:11,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.22,8.07,0.08
9.5,6.40771484375,4.52978515625,4.53955078125,0.0,2.0,31.0,31.62,472735358976,444964913152,24635224064,5.9,0,0,0.0,64724796481536,215976746082816,132422136,119316623,cubic,2025-07-19 16:07:14,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.22,8.07,0.08
3.3,6.134765625,4.50390625,4.53125,0.0,2.0,31.0,31.63,472735358976,444968599552,24631537664,5.9,0,0,0.0,64724796481536,215976746443264,132431026,119324785,cubic,2025-07-19 16:07:17,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.22,8.07,0.08
3.4,5.72314453125,4.4453125,4.51220703125,0.0,2.0,31.0,31.68,472735358976,444964462592,24635363328,5.9,0,0,0.0,64724796481536,215976746443264,132446751,119337548,cubic,2025-07-19 16:07:20,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,5.0,0.07
4.5,5.72314453125,4.4453125,4.51220703125,0.0,2.0,31.0,31.65,472735358976,444966223872,24633954304,5.9,0,0,0.0,64724796481536,215976746811904,132455311,119345210,cubic,2025-07-19 16:07:23,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,5.0,0.07
3.3,5.3447265625,4.3876953125,4.4931640625,0.0,2.0,31.0,31.69,472735358976,444962742272,24637276160,5.9,0,0,0.0,64724796481536,215976854127104,132464890,119354429,cubic,2025-07-19 16:07:26,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,5.0,0.07
8.8,5.3447265625,4.3876953125,4.4931640625,0.0,2.0,31.0,31.68,472735358976,444964724736,24635232256,5.9,0,0,0.0,64724796481536,215976854323712,132471962,119361099,cubic,2025-07-19 16:07:29,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,5.0,0.07
9.8,5.07666015625,4.34765625,4.4794921875,0.0,2.0,31.0,31.68,472735358976,444958892032,24641249280,5.9,0,0,0.0,64724796481536,215976855290368,132489557,119377340,cubic,2025-07-19 16:07:33,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.22,9.33,0.09
8.9,4.830078125,4.30859375,4.4658203125,0.0,2.0,31.0,31.67,472735358976,444960505856,24639606784,5.9,0,0,0.0,64724796481536,215976855687680,132494713,119382254,cubic,2025-07-19 16:07:36,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.22,9.33,0.09
9.7,4.830078125,4.30859375,4.4658203125,0.0,2.0,31.0,31.69,472735358976,444967026688,24633004032,5.9,0,0,0.0,64724796481536,215976855818752,132502074,119389659,cubic,2025-07-19 16:07:39,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.22,9.33,0.09
8.9,4.60302734375,4.27001953125,4.4521484375,0.0,2.0,31.0,31.62,472735358976,444966137856,24633978880,5.9,0,0,0.0,64724796481536,215976856203776,132511082,119398653,cubic,2025-07-19 16:07:42,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.22,9.33,0.09
8.1,4.474609375,4.24853515625,4.4443359375,0.0,2.0,31.0,31.64,472735358976,444939280384,24660987904,5.9,0,0,0.0,64724796481536,215976856265216,132526479,119412330,cubic,2025-07-19 16:07:45,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,8.9,0.08
9.8,4.474609375,4.24853515625,4.4443359375,0.0,2.0,31.0,31.55,472735358976,444960419840,24639741952,5.9,0,0,0.0,64724796481536,215976971936256,132534430,119420221,cubic,2025-07-19 16:07:48,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,8.9,0.08
8.8,4.4365234375,4.244140625,4.44189453125,0.0,2.0,31.0,31.67,472735358976,444957249536,24642924544,5.9,0,0,0.0,64724796481536,215976972456448,132541225,119427156,cubic,2025-07-19 16:07:51,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,8.9,0.08
8.9,4.4365234375,4.244140625,4.44189453125,0.0,2.0,31.0,31.64,472735358976,444956172288,24643862528,5.9,0,0,0.0,64724796481536,215977078170112,132548469,119434016,cubic,2025-07-19 16:07:54,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.21,8.9,0.08
10.2,4.1611328125,4.18994140625,4.42333984375,0.0,2.0,31.0,31.64,472735358976,444957720576,24642383872,5.9,0,0,0.0,64724796481536,215977078645248,132566319,119449184,cubic,2025-07-19 16:07:57,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,9.4,0.09
8.7,3.98779296875,4.1533203125,4.41015625,0.0,2.0,31.0,31.7,472735358976,444953993216,24646103040,5.9,0,0,0.0,64724796481536,215977078645248,132571472,119453633,cubic,2025-07-19 16:08:00,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,9.4,0.09
8.3,3.98779296875,4.1533203125,4.41015625,0.0,2.0,31.0,31.73,472735358976,444946718720,24653381632,5.9,0,0,0.0,64724796481536,215977080037888,132579425,119460866,cubic,2025-07-19 16:08:03,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,9.4,0.09
10.4,7.1123046875,4.79833984375,4.61767578125,0.0,2.0,31.0,31.69,472735358976,444949880832,24650252288,5.9,0,0,0.0,64724796481536,215977080398336,132588312,119469025,cubic,2025-07-19 16:08:06,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,9.4,0.09
3.6,7.1123046875,4.79833984375,4.61767578125,0.0,2.0,31.0,31.66,472735358976,444953849856,24646258688,5.9,0,0,0.0,64724796481536,215977080590848,132604264,119481991,cubic,2025-07-19 16:08:09,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.23,3.85,0.06
4.3,6.70263671875,4.75146484375,4.603515625,0.0,2.0,31.0,31.72,472735358976,444956336128,24643796992,5.9,0,0,0.0,64724796481536,215977191563776,132612221,119489228,cubic,2025-07-19 16:08:13,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.23,3.85,0.06
4.4,6.48583984375,4.73876953125,4.60009765625,0.0,2.0,31.0,31.67,472735358976,444956889088,24643239936,5.9,0,0,0.0,64724796481536,215977191969280,132616786,119493259,cubic,2025-07-19 16:08:16,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.23,3.85,0.06
3.1,6.48583984375,4.73876953125,4.60009765625,0.0,2.0,31.0,31.68,472735358976,444957937664,24642158592,5.9,0,0,0.0,64724796481536,215977302671872,132626270,119501845,cubic,2025-07-19 16:08:19,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.23,3.85,0.06
9.5,5.96630859375,4.65966796875,4.5751953125,0.0,2.0,31.0,31.64,472735358976,444963188736,24636952576,5.9,0,0,0.0,64724796481536,215977303110144,132642540,119515229,cubic,2025-07-19 16:08:22,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,9.28,0.09
9.0,5.6484375,4.615234375,4.56103515625,0.0,2.0,31.0,31.69,472735358976,444953931776,24646246400,5.9,0,0,0.0,64724796481536,215977303110144,132647904,119519889,cubic,2025-07-19 16:08:25,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,9.28,0.09
8.8,5.6484375,4.615234375,4.56103515625,0.0,2.0,31.0,31.7,472735358976,444956524544,24643633152,5.9,0,0,0.0,64724796481536,215977303507456,132657208,119528869,cubic,2025-07-19 16:08:28,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,9.28,0.09
9.8,5.43603515625,4.58837890625,4.55224609375,0.0,2.0,31.0,31.55,472735358976,444961218560,24638980096,5.9,0,0,0.0,64724796481536,215977303900672,132664829,119536194,cubic,2025-07-19 16:08:31,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,9.28,0.09
8.5,5.43603515625,4.58837890625,4.55224609375,0.0,2.0,31.0,31.64,472735358976,444958404608,24641679360,5.9,0,0,0.0,64724796497920,215977304900096,132681320,119551515,cubic,2025-07-19 16:08:34,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,10.05,0.09
8.2,5.16064453125,4.544921875,4.5380859375,0.0,2.0,31.0,31.63,472735358976,444936757248,24663371776,5.9,0,0,0.0,64724796497920,215977305276928,132688704,119558935,cubic,2025-07-19 16:08:37,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,10.05,0.09
9.1,4.9072265625,4.50244140625,4.5244140625,0.0,2.0,31.0,31.67,472735358976,444954787840,24645349376,5.9,0,0,0.0,64724796497920,215977409487360,132693903,119563892,cubic,2025-07-19 16:08:40,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,10.05,0.09
14.4,4.9072265625,4.50244140625,4.5244140625,0.0,2.0,31.0,31.56,472735358976,444353310720,25246830592,6.0,0,0,0.0,64724796497920,215977410126336,132703400,119573275,cubic,2025-07-19 16:08:43,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,io_bound,12.2,10.05,0.09
