cpu_percent,load_avg_1,load_avg_5,load_avg_15,gpu_util,gpu_mem_used,gpu_temp,gpu_power,mem_total,mem_available,mem_used,mem_percent,swap_total,swap_used,swap_percent,read_bytes,write_bytes,bytes_sent,bytes_recv,tcp_congestion_control,timestamp,tcp_congestion_encoded,workload_type,kernel_sched_latency_ns,kernel_sched_migration_cost_ns,vm_swappiness,vm_dirty_ratio,vm_dirty_expire_centisecs,tcp_rmem_min,tcp_rmem_default,tcp_rmem_max
10.0,4.63134765625,4.97265625,4.72314453125,0.0,2.0,32.0,28.16,472735358976,414305443840,55251447808,12.4,0,0,0.0,64550758854656,215044382505472,144422420,294405064,cubic,2025-07-17 17:00:53,0,cpu_bound,6000000,500000,30,10,500,4096,65536,4194304
11.0,4.50048828125,4.939453125,4.7138671875,0.0,2.0,32.0,28.06,472735358976,414303166464,55253725184,12.4,0,0,0.0,64550758854656,215044383046144,144429805,294412485,cubic,2025-07-17 17:00:56,0,cpu_bound,6000000,500000,30,10,500,4096,65536,4194304
10.5,4.3798828125,4.9072265625,4.70458984375,0.0,2.0,32.0,28.12,472735358976,414295330816,55261560832,12.4,0,0,0.0,64550758854656,215044383345152,144520195,294496667,cubic,2025-07-17 17:01:04,0,cpu_bound,6000000,5000000,10,5,300,4096,87380,6291456
10.0,4.26904296875,4.87548828125,4.6953125,0.0,2.0,32.0,28.14,472735358976,414295588864,55261302784,12.4,0,0,0.0,64550758854656,215044383627776,144543043,294517733,cubic,2025-07-17 17:01:08,0,cpu_bound,6000000,5000000,10,5,300,4096,87380,6291456
11.2,4.1669921875,4.84423828125,4.68603515625,0.0,2.0,32.0,28.2,472735358976,414269210624,55287676928,12.4,0,0,0.0,64550758854656,215044383881728,144551928,294525890,cubic,2025-07-17 17:01:11,0,cpu_bound,6000000,5000000,10,5,300,4096,87380,6291456
4.8,3.9931640625,4.796875,4.67138671875,0.0,2.0,32.0,28.01,472735358976,414236504064,55320379392,12.4,0,0,0.0,64550758862848,215044385991168,144619131,294587959,cubic,2025-07-17 17:01:19,0,cpu_bound,6000000,5000000,10,5,300,4096,65536,4194304
5.8,3.91357421875,4.7666015625,4.662109375,0.0,2.0,32.0,28.13,472735358976,414238728192,55318163456,12.4,0,0,0.0,64550758862848,215044386449920,144630194,294598286,cubic,2025-07-17 17:01:22,0,cpu_bound,6000000,5000000,10,5,300,4096,65536,4194304
10.1,3.9208984375,4.75341796875,4.658203125,0.0,2.0,32.0,28.12,472735358976,414238920704,55317958656,12.4,0,0,0.0,64550758862848,215044386740736,144638636,294605912,cubic,2025-07-17 17:01:26,0,cpu_bound,6000000,5000000,10,5,300,4096,65536,4194304
11.3,3.8466796875,4.72412109375,4.64892578125,0.0,2.0,32.0,28.13,472735358976,414188617728,55368273920,12.4,0,0,0.0,64550758862848,215044387031552,144698516,294661426,cubic,2025-07-17 17:01:34,0,cpu_bound,6000000,5000000,10,5,500,4096,87380,6291456
9.3,3.77880859375,4.6953125,4.6396484375,0.0,2.0,32.0,28.18,472735358976,414145478656,55411412992,12.4,0,0,0.0,64550758862848,215044387301888,144718096,294678936,cubic,2025-07-17 17:01:37,0,cpu_bound,6000000,5000000,10,5,500,4096,87380,6291456
12.6,3.796875,4.68359375,4.6357421875,0.0,2.0,32.0,28.16,472735358976,414184071168,55372816384,12.4,0,0,0.0,64550758862848,215044387879424,144726586,294687270,cubic,2025-07-17 17:01:41,0,cpu_bound,6000000,5000000,10,5,500,4096,87380,6291456
10.6,3.73291015625,4.6552734375,4.626953125,0.0,2.0,32.0,28.09,472735358976,414191108096,55365779456,12.4,0,0,0.0,64550758862848,215044388628992,144757556,294716632,cubic,2025-07-17 17:01:49,0,cpu_bound,6000000,5000000,10,5,500,4096,65536,4194304
18.8,3.75439453125,4.64404296875,4.62353515625,0.0,2.0,32.0,28.21,472735358976,414136025088,55420862464,12.4,0,0,0.0,64550758944768,215044388870656,144809445,294765145,cubic,2025-07-17 17:01:52,0,cpu_bound,6000000,5000000,10,5,500,4096,65536,4194304
9.8,3.69384765625,4.61669921875,4.61474609375,0.0,2.0,32.0,28.12,472735358976,414112473088,55444414464,12.4,0,0,0.0,64550758961152,215044388928000,144817479,294772497,cubic,2025-07-17 17:01:56,0,cpu_bound,6000000,5000000,10,5,500,4096,65536,4194304
6.5,3.63818359375,4.58984375,4.60595703125,0.0,2.0,32.0,28.09,472735358976,414125088768,55431802880,12.4,0,0,0.0,64550758961152,215044389448192,144853557,294804809,cubic,2025-07-17 17:02:04,0,cpu_bound,6000000,5000000,10,10,300,4096,87380,6291456
4.7,3.66748046875,4.57958984375,4.6025390625,0.0,2.0,32.0,28.11,472735358976,414105575424,55451299840,12.4,0,0,0.0,64550762913792,215044389722624,144867076,294817414,cubic,2025-07-17 17:02:07,0,cpu_bound,6000000,5000000,10,10,300,4096,87380,6291456
5.1,3.53369140625,4.53662109375,4.58837890625,0.0,2.0,32.0,28.17,472735358976,414114824192,55442042880,12.4,0,0,0.0,64550762913792,215044390267392,144900732,294849594,cubic,2025-07-17 17:02:11,0,cpu_bound,6000000,5000000,10,10,300,4096,87380,6291456
10.1,3.41064453125,4.494140625,4.57421875,0.0,2.0,32.0,28.14,472735358976,414071181312,55485702144,12.4,0,0,0.0,64550762913792,215044391455232,144925428,294870996,cubic,2025-07-17 17:02:18,0,cpu_bound,6000000,5000000,10,10,300,4096,65536,4194304
10.9,3.37744140625,4.46923828125,4.5654296875,0.0,2.0,32.0,28.08,472735358976,414073790464,55483092992,12.4,0,0,0.0,64550762913792,215044391778816,144932377,294877231,cubic,2025-07-17 17:02:21,0,cpu_bound,6000000,5000000,10,10,300,4096,65536,4194304
10.8,3.34716796875,4.44482421875,4.556640625,0.0,2.0,32.0,28.12,472735358976,414076039168,55480844288,12.4,0,0,0.0,64550762913792,215044391778816,144940084,294884086,cubic,2025-07-17 17:02:25,0,cpu_bound,6000000,5000000,10,10,300,4096,65536,4194304
20.9,3.39990234375,4.43701171875,4.55322265625,0.0,2.0,32.0,28.07,472735358976,414011686912,55545196544,12.4,0,0,0.0,64550762913792,215044392540672,145030780,294966942,cubic,2025-07-17 17:02:33,0,cpu_bound,6000000,5000000,10,10,500,4096,87380,6291456
11.0,3.36767578125,4.4130859375,4.54443359375,0.0,2.0,32.0,28.02,472735358976,414014914560,55541968896,12.4,0,0,0.0,64550762913792,215044392839680,145044537,294980475,cubic,2025-07-17 17:02:36,0,cpu_bound,6000000,5000000,10,10,500,4096,87380,6291456
10.7,3.337890625,4.38916015625,4.5361328125,0.0,2.0,32.0,28.08,472735358976,414011650048,55545233408,12.4,0,0,0.0,64550762913792,215044392851968,145086184,295020428,cubic,2025-07-17 17:02:40,0,cpu_bound,6000000,5000000,10,10,500,4096,87380,6291456
14.0,3.39111328125,4.38232421875,4.533203125,0.0,2.0,32.0,28.15,472735358976,413938741248,55618125824,12.4,0,0,0.0,64550762938368,215044394162688,145201697,295126777,cubic,2025-07-17 17:02:48,0,cpu_bound,6000000,5000000,10,10,500,4096,65536,4194304
12.6,3.43994140625,4.3759765625,4.5302734375,0.0,2.0,32.0,28.19,472735358976,413887115264,55669768192,12.4,0,0,0.0,64550763044864,215044395248128,145247310,295169756,cubic,2025-07-17 17:02:51,0,cpu_bound,6000000,5000000,10,10,500,4096,65536,4194304
6.1,3.404296875,4.35302734375,4.52197265625,0.0,2.0,32.0,28.22,472735358976,413846429696,55710453760,12.5,0,0,0.0,64550763044864,215044395248128,145267032,295187350,cubic,2025-07-17 17:02:55,0,cpu_bound,6000000,5000000,10,10,500,4096,65536,4194304
7.1,3.29150390625,4.3134765625,4.50830078125,0.0,2.0,32.0,28.19,472735358976,413780131840,55776743424,12.5,0,0,0.0,64550763044864,215044395981312,145314281,295231067,cubic,2025-07-17 17:03:03,0,cpu_bound,6000000,5000000,30,5,300,4096,87380,6291456
9.2,3.18798828125,4.27490234375,4.49462890625,0.0,2.0,32.0,28.25,472735358976,413852692480,55704190976,12.5,0,0,0.0,64550763044864,215044396235264,145356213,295270013,cubic,2025-07-17 17:03:06,0,cpu_bound,6000000,5000000,30,5,300,4096,87380,6291456
13.6,3.18798828125,4.27490234375,4.49462890625,0.0,2.0,32.0,28.28,472735358976,413813616640,55743275008,12.5,0,0,0.0,64550763044864,215044396521984,145365915,295278519,cubic,2025-07-17 17:03:10,0,cpu_bound,6000000,5000000,30,5,300,4096,87380,6291456
11.3,3.4609375,4.29833984375,4.5,0.0,2.0,32.0,28.24,472735358976,413782122496,55774769152,12.5,0,0,0.0,64550763044864,215044397304320,145394449,295303749,cubic,2025-07-17 17:03:17,0,cpu_bound,6000000,5000000,30,5,300,4096,65536,4194304
11.8,3.50439453125,4.29296875,4.4970703125,0.0,2.0,32.0,28.19,472735358976,413792718848,55764176896,12.5,0,0,0.0,64550763044864,215044398152192,145415010,295325114,cubic,2025-07-17 17:03:21,0,cpu_bound,6000000,5000000,30,5,300,4096,65536,4194304
11.1,3.50439453125,4.29296875,4.4970703125,0.0,2.0,32.0,28.24,472735358976,413792362496,55764533248,12.5,0,0,0.0,64550763044864,215044398189056,145445390,295350768,cubic,2025-07-17 17:03:24,0,cpu_bound,6000000,5000000,30,5,300,4096,65536,4194304
21.6,3.50048828125,4.2666015625,4.48583984375,0.0,2.0,32.0,28.25,472735358976,413729841152,55827050496,12.5,0,0,0.0,64550763044864,215044398705152,145473105,295375297,cubic,2025-07-17 17:03:32,0,cpu_bound,6000000,5000000,30,5,500,4096,87380,6291456
11.8,3.4599609375,4.2451171875,4.4775390625,0.0,2.0,32.0,28.27,472735358976,413728763904,55828119552,12.5,0,0,0.0,64550763044864,215044398733824,145480677,295382393,cubic,2025-07-17 17:03:35,0,cpu_bound,6000000,5000000,30,5,500,4096,87380,6291456
10.5,3.4599609375,4.2451171875,4.4775390625,0.0,2.0,32.0,28.23,472735358976,413725396992,55831494656,12.5,0,0,0.0,64550763044864,215044398971392,145504991,295408331,cubic,2025-07-17 17:03:39,0,cpu_bound,6000000,5000000,30,5,500,4096,87380,6291456
6.1,3.388671875,4.20361328125,4.4609375,0.0,2.0,32.0,28.23,472735358976,413728280576,55828611072,12.5,0,0,0.0,64550763044864,215044399569408,145547770,295444714,cubic,2025-07-17 17:03:47,0,cpu_bound,6000000,5000000,30,5,500,4096,65536,4194304
5.1,3.27734375,4.1669921875,4.447265625,0.0,2.0,32.0,28.12,472735358976,413727170560,55829716992,12.5,0,0,0.0,64550763044864,215044400134656,145556852,295452794,cubic,2025-07-17 17:03:50,0,cpu_bound,6000000,5000000,30,5,500,4096,65536,4194304
6.1,3.27734375,4.1669921875,4.447265625,0.0,2.0,32.0,28.18,472735358976,413682544640,55874347008,12.5,0,0,0.0,64550763044864,215044400404992,145587708,295481286,cubic,2025-07-17 17:03:54,0,cpu_bound,6000000,5000000,30,5,500,4096,65536,4194304
10.1,3.16064453125,4.11181640625,4.42626953125,0.0,2.0,32.0,28.21,472735358976,413677613056,55879278592,12.5,0,0,0.0,64550763044864,215044400933376,145674393,295561541,cubic,2025-07-17 17:04:01,0,cpu_bound,6000000,5000000,30,10,300,4096,87380,6291456
11.7,3.16064453125,4.11181640625,4.42626953125,0.0,2.0,32.0,28.15,472735358976,413674184704,55882706944,12.5,0,0,0.0,64550763044864,215044401203712,145696667,295582095,cubic,2025-07-17 17:04:05,0,cpu_bound,6000000,5000000,30,10,300,4096,87380,6291456
13.3,3.1474609375,4.09326171875,4.41845703125,0.0,2.0,32.0,28.15,472735358976,413669117952,55887773696,12.5,0,0,0.0,64550763044864,215044401695232,145706959,295591031,cubic,2025-07-17 17:04:08,0,cpu_bound,6000000,5000000,30,10,300,4096,87380,6291456
11.1,3.1240234375,4.056640625,4.40283203125,0.0,2.0,32.0,28.06,472735358976,413611794432,55945097216,12.5,0,0,0.0,64550763044864,215044402174464,145757859,295641281,cubic,2025-07-17 17:04:16,0,cpu_bound,6000000,5000000,30,10,300,4096,65536,4194304
10.8,3.1240234375,4.056640625,4.40283203125,0.0,2.0,32.0,28.03,472735358976,413618950144,55937937408,12.5,0,0,0.0,64550763044864,215044402473472,145787415,295666111,cubic,2025-07-17 17:04:19,0,cpu_bound,6000000,5000000,30,10,300,4096,65536,4194304
10.8,3.2744140625,4.07275390625,4.40625,0.0,2.0,32.0,28.1,472735358976,413613441024,55943446528,12.5,0,0,0.0,64550763044864,215044403300864,145796965,295675555,cubic,2025-07-17 17:04:22,0,cpu_bound,6000000,5000000,30,10,300,4096,65536,4194304
22.2,4.18701171875,4.236328125,4.45556640625,0.0,2.0,32.0,28.07,472735358976,413558345728,55998537728,12.5,0,0,0.0,64550763044864,215044403620352,145833196,295710578,cubic,2025-07-17 17:04:30,0,cpu_bound,6000000,5000000,30,10,500,4096,87380,6291456
12.5,4.18701171875,4.236328125,4.45556640625,0.0,2.0,32.0,28.11,472735358976,413506531328,56050360320,12.5,0,0,0.0,64550763044864,215044404087296,145873661,295748915,cubic,2025-07-17 17:04:34,0,cpu_bound,6000000,5000000,30,10,500,4096,87380,6291456
4.9,4.091796875,4.21533203125,4.447265625,0.0,2.0,32.0,28.1,472735358976,413560070144,55996821504,12.5,0,0,0.0,64550763044864,215044404374016,145890848,295764180,cubic,2025-07-17 17:04:37,0,cpu_bound,6000000,5000000,30,10,500,4096,87380,6291456
7.3,6.1337890625,4.6650390625,4.59228515625,0.0,2.0,32.0,28.22,472735358976,413467820032,56089063424,12.5,0,0,0.0,64550763044864,215044404697600,145927657,295799905,cubic,2025-07-17 17:04:45,0,cpu_bound,6000000,5000000,30,10,500,4096,65536,4194304
8.3,6.1337890625,4.6650390625,4.59228515625,0.0,2.0,32.0,28.06,472735358976,413559390208,55997501440,12.5,0,0,0.0,64550763044864,215044405463552,145941119,295811827,cubic,2025-07-17 17:04:48,0,cpu_bound,6000000,5000000,30,10,500,4096,65536,4194304
11.6,6.76416015625,4.8203125,4.64306640625,0.0,2.0,32.0,28.13,472735358976,413525696512,56031195136,12.5,0,0,0.0,64550763044864,215044406237696,145976964,295846524,cubic,2025-07-17 17:04:52,0,cpu_bound,6000000,5000000,30,10,500,4096,65536,4194304
10.4,10.2265625,5.57080078125,4.88671875,0.0,2.0,32.0,28.07,472735358976,413511868416,56045019136,12.5,0,0,0.0,64550763044864,215044406770176,146018721,295882765,cubic,2025-07-17 17:05:00,0,cpu_bound,10000000,500000,10,5,300,4096,87380,6291456
12.3,9.8076171875,5.56103515625,4.8876953125,0.0,2.0,32.0,28.1,472735358976,413522354176,56034537472,12.5,0,0,0.0,64550763044864,215044407421440,146034799,295897481,cubic,2025-07-17 17:05:03,0,cpu_bound,10000000,500000,10,5,300,4096,87380,6291456
13.0,9.34228515625,5.53466796875,4.8828125,0.0,2.0,32.0,28.02,472735358976,413522337792,56034549760,12.5,0,0,0.0,64550763044864,215044407888384,146042668,295904800,cubic,2025-07-17 17:05:07,0,cpu_bound,10000000,500000,10,5,300,4096,87380,6291456
10.9,11.39697265625,6.02392578125,5.044921875,0.0,2.0,32.0,28.09,472735358976,413466488832,56090402816,12.5,0,0,0.0,64550763044864,215044408453632,146108715,295966735,cubic,2025-07-17 17:05:15,0,cpu_bound,10000000,500000,10,5,300,4096,65536,4194304
11.5,10.72412109375,5.9736328125,5.03369140625,0.0,2.0,32.0,27.98,472735358976,413465694208,56091197440,12.5,0,0,0.0,64550763044864,215044408728064,146123808,295981348,cubic,2025-07-17 17:05:18,0,cpu_bound,10000000,500000,10,5,300,4096,65536,4194304
10.2,10.10546875,5.923828125,5.0224609375,0.0,2.0,32.0,28.09,472735358976,413460467712,56096423936,12.5,0,0,0.0,64550763044864,215044409018880,146134645,295992283,cubic,2025-07-17 17:05:21,0,cpu_bound,10000000,500000,10,5,300,4096,65536,4194304
17.8,9.6162109375,5.8916015625,5.0166015625,0.0,2.0,32.0,28.09,472735358976,413401145344,56155742208,12.6,0,0,0.0,64550763044864,215044410046976,146204037,296058019,cubic,2025-07-17 17:05:29,0,cpu_bound,10000000,500000,10,5,500,4096,87380,6291456
4.6,9.005859375,5.82666015625,5.0,0.0,2.0,32.0,28.15,472735358976,413400494080,56156393472,12.6,0,0,0.0,64550763044864,215044410419712,146216174,296069160,cubic,2025-07-17 17:05:33,0,cpu_bound,10000000,500000,10,5,500,4096,87380,6291456
6.2,8.44482421875,5.7626953125,4.98388671875,0.0,2.0,32.0,28.1,472735358976,413405839360,56151052288,12.6,0,0,0.0,64550763044864,215044410681856,146229088,296081100,cubic,2025-07-17 17:05:36,0,cpu_bound,10000000,500000,10,5,500,4096,87380,6291456
10.8,8.0087890625,5.716796875,4.97314453125,0.0,2.0,32.0,28.04,472735358976,413410824192,56146067456,12.5,0,0,0.0,64550763044864,215044411017728,146264019,296114693,cubic,2025-07-17 17:05:44,0,cpu_bound,10000000,500000,10,5,500,4096,65536,4194304
10.2,7.607421875,5.67138671875,4.96240234375,0.0,2.0,32.0,28.02,472735358976,413408628736,56148262912,12.5,0,0,0.0,64550763044864,215044411275776,146312102,296159646,cubic,2025-07-17 17:05:47,0,cpu_bound,10000000,500000,10,5,500,4096,65536,4194304
10.7,7.23828125,5.626953125,4.95166015625,0.0,2.0,32.0,27.94,472735358976,413331849216,56225030144,12.6,0,0,0.0,64550763044864,215044411320832,146319386,296166446,cubic,2025-07-17 17:05:50,0,cpu_bound,10000000,500000,10,5,500,4096,65536,4194304
12.1,6.8984375,5.5830078125,4.94091796875,0.0,2.0,32.0,27.97,472735358976,413342593024,56214298624,12.6,0,0,0.0,64550763044864,215044412434944,146358557,296200919,cubic,2025-07-17 17:05:58,0,cpu_bound,10000000,500000,10,10,300,4096,87380,6291456
10.3,6.5859375,5.5400390625,4.93017578125,0.0,2.0,32.0,27.95,472735358976,413341093888,56215797760,12.6,0,0,0.0,64550763044864,215044412705280,146370720,296212232,cubic,2025-07-17 17:06:02,0,cpu_bound,10000000,500000,10,10,300,4096,87380,6291456
11.6,6.29833984375,5.49755859375,4.91943359375,0.0,2.0,32.0,27.99,472735358976,413336657920,56220225536,12.6,0,0,0.0,64550763044864,215044412983808,146408477,296248933,cubic,2025-07-17 17:06:05,0,cpu_bound,10000000,500000,10,10,300,4096,87380,6291456
10.1,6.0341796875,5.4560546875,4.90869140625,0.0,2.0,32.0,28.13,472735358976,413284048896,56272842752,12.6,0,0,0.0,64550763044864,215044413889024,146445671,296282001,cubic,2025-07-17 17:06:13,0,cpu_bound,10000000,500000,10,10,300,4096,65536,4194304
11.1,5.87109375,5.431640625,4.90380859375,0.0,2.0,32.0,28.09,472735358976,413284261888,56272625664,12.6,0,0,0.0,64550763044864,215044414331392,146457763,296293357,cubic,2025-07-17 17:06:17,0,cpu_bound,10000000,500000,10,10,300,4096,65536,4194304
6.2,5.64111328125,5.39111328125,4.8935546875,0.0,2.0,32.0,28.11,472735358976,413285142528,56271745024,12.6,0,0,0.0,64550763044864,215044414360064,146466222,296300992,cubic,2025-07-17 17:06:20,0,cpu_bound,10000000,500000,10,10,300,4096,65536,4194304
17.6,5.34912109375,5.33447265625,4.8779296875,0.0,2.0,32.0,28.14,472735358976,413235888128,56321003520,12.6,0,0,0.0,64550763044864,215044415506944,146537605,296366183,cubic,2025-07-17 17:06:28,0,cpu_bound,10000000,500000,10,10,500,4096,87380,6291456
10.5,5.24072265625,5.31201171875,4.873046875,0.0,2.0,32.0,28.22,472735358976,413237121024,56319766528,12.6,0,0,0.0,64550763044864,215044415793664,146549070,296377074,cubic,2025-07-17 17:06:32,0,cpu_bound,10000000,500000,10,10,500,4096,87380,6291456
10.9,5.06103515625,5.2734375,4.86279296875,0.0,2.0,32.0,28.24,472735358976,413237186560,56319705088,12.6,0,0,0.0,64550763044864,215044415814144,146562253,296389247,cubic,2025-07-17 17:06:35,0,cpu_bound,10000000,500000,10,10,500,4096,87380,6291456
10.8,4.8955078125,5.2353515625,4.8525390625,0.0,2.0,32.0,28.14,472735358976,413216034816,56340852736,12.6,0,0,0.0,64550763044864,215044416608768,146630613,296452615,cubic,2025-07-17 17:06:43,0,cpu_bound,10000000,500000,10,10,500,4096,65536,4194304
13.0,4.74365234375,5.19775390625,4.84228515625,0.0,2.0,32.0,28.05,472735358976,413232488448,56324399104,12.6,0,0,0.0,64550763044864,215044416895488,146646147,296467111,cubic,2025-07-17 17:06:46,0,cpu_bound,10000000,500000,10,10,500,4096,65536,4194304
10.5,4.74365234375,5.19775390625,4.84228515625,0.0,2.0,32.0,28.26,472735358976,413165707264,56391184384,12.6,0,0,0.0,64550763044864,215044417411584,146652381,296472375,cubic,2025-07-17 17:06:50,0,cpu_bound,10000000,500000,10,10,500,4096,65536,4194304
11.3,4.47509765625,5.125,4.82177734375,0.0,2.0,32.0,28.14,472735358976,413172035584,56384856064,12.6,0,0,0.0,64550763044864,215044418624000,146705093,296523279,cubic,2025-07-17 17:06:57,0,cpu_bound,10000000,500000,30,5,300,4096,87380,6291456
11.0,4.43701171875,5.10595703125,4.81689453125,0.0,2.0,32.0,28.14,472735358976,413171683328,56385200128,12.6,0,0,0.0,64550763044864,215044418861568,146734076,296547170,cubic,2025-07-17 17:07:01,0,cpu_bound,10000000,500000,30,5,300,4096,87380,6291456
13.1,4.43701171875,5.10595703125,4.81689453125,0.0,2.0,32.0,28.06,472735358976,413169053696,56387833856,12.6,0,0,0.0,64550763044864,215044419103232,146743980,296555748,cubic,2025-07-17 17:07:04,0,cpu_bound,10000000,500000,30,5,300,4096,87380,6291456
5.3,4.1357421875,5.01953125,4.7919921875,0.0,2.0,32.0,28.14,472735358976,413137731584,56419151872,12.6,0,0,0.0,64550763044864,215044419795456,146778227,296586221,cubic,2025-07-17 17:07:12,0,cpu_bound,10000000,500000,30,5,300,4096,65536,4194304
6.9,4.04443359375,4.98583984375,4.7822265625,0.0,2.0,32.0,28.21,472735358976,413136973824,56419897344,12.6,0,0,0.0,64550763044864,215044419918336,146804687,296614375,cubic,2025-07-17 17:07:16,0,cpu_bound,10000000,500000,30,5,300,4096,65536,4194304
5.2,4.04443359375,4.98583984375,4.7822265625,0.0,2.0,32.0,28.15,472735358976,413121224704,56435650560,12.6,0,0,0.0,64550763044864,215044420168192,146833541,296637087,cubic,2025-07-17 17:07:19,0,cpu_bound,10000000,500000,30,5,300,4096,65536,4194304
17.6,3.89013671875,4.92041015625,4.7626953125,0.0,2.0,32.0,28.06,472735358976,413092818944,56464072704,12.6,0,0,0.0,64550763044864,215044421253632,146867821,296668029,cubic,2025-07-17 17:07:26,0,cpu_bound,10000000,500000,30,5,500,4096,87380,6291456
10.6,3.81884765625,4.88818359375,4.7529296875,0.0,2.0,32.0,28.12,472735358976,413087903744,56468983808,12.6,0,0,0.0,64550763044864,215044421474816,146880478,296679838,cubic,2025-07-17 17:07:30,0,cpu_bound,10000000,500000,30,5,500,4096,87380,6291456
11.1,3.81884765625,4.88818359375,4.7529296875,0.0,2.0,32.0,28.12,472735358976,413061521408,56495370240,12.6,0,0,0.0,64550763044864,215044421765632,146906275,296706453,cubic,2025-07-17 17:07:33,0,cpu_bound,10000000,500000,30,5,500,4096,87380,6291456
10.8,3.84033203125,4.8583984375,4.74462890625,0.0,2.0,32.0,28.2,472735358976,413077663744,56479227904,12.6,0,0,0.0,64550763044864,215044422318592,146958328,296752370,cubic,2025-07-17 17:07:41,0,cpu_bound,10000000,500000,30,5,500,4096,65536,4194304
13.9,3.84033203125,4.8583984375,4.74462890625,0.0,2.0,32.0,28.16,472735358976,413039431680,56517459968,12.6,0,0,0.0,64550763044864,215044422642176,146970252,296763110,cubic,2025-07-17 17:07:45,0,cpu_bound,10000000,500000,30,5,500,4096,65536,4194304
10.0,5.0546875,5.09326171875,4.8212890625,0.0,2.0,32.0,28.1,472735358976,413025136640,56531755008,12.6,0,0,0.0,64550763044864,215044422883840,146983477,296774949,cubic,2025-07-17 17:07:48,0,cpu_bound,10000000,500000,30,5,500,4096,65536,4194304
11.4,4.65869140625,5.00732421875,4.7958984375,0.0,2.0,32.0,28.13,472735358976,413019512832,56537366528,12.6,0,0,0.0,64550763044864,215044425030144,147049368,296836012,cubic,2025-07-17 17:07:56,0,cpu_bound,10000000,500000,30,10,300,4096,87380,6291456
